tanggal,Trading_Old,Trading_Opt,Investing_Old,Investing_Opt,Hybrid_Old,Hybrid_Opt,IHSG
2025-06-03,953293493.4204618,1201579718.372937,1273790021.7021143,1247647000.2283084,1043541273.6153375,1135093651.8591764,1069624039.7489448
2025-06-04,935077453.149485,1175542042.4851089,1261842358.272235,1239465111.774573,1023601890.2038505,1130149640.1802156,1073300683.6854069
2025-06-05,942699248.3886123,1183649906.7387567,1270151502.5905883,1250863693.1175845,1031953403.6884544,1139831541.4413586,1080040122.5918663
2025-06-10,955377873.7643584,1196700968.8241193,1289669648.3828688,1271574527.6210613,1045836391.6859424,1164087980.8356352,1097853011.3443441
2025-06-11,970949042.6171134,1210244902.6992102,1298985632.265814,1282634650.7287264,1062876883.8512331,1174859347.1822517,1096594472.6903934
2025-06-12,966726873.8146822,1205051384.161304,1290004452.0607252,1276766084.8541627,1058256820.9179741,1168772298.0895889,1093848462.3379936
2025-06-13,963626411.4592301,1193458571.791136,1292145953.9892094,1276118846.2897635,1054864173.2350721,1166309856.3000674,1088032539.9261305
2025-06-16,961041324.6844867,1184928795.667136,1293584536.8899062,1271708212.1345532,1052022116.3392951,1162480220.1991954,1080672653.9181802
2025-06-17,964243922.1193125,1192268942.3222885,1289612477.1084313,1265570891.1094167,1052222908.3385803,1157409097.0662527,1086481904.0586686
2025-06-18,960073542.369189,1188262197.9936779,1281774681.4679508,1260813686.6778293,1042782102.3021251,1151499332.2914748,1079184440.8562453
2025-06-19,943449366.9526526,1156373255.0406601,1258029342.7049859,1230890819.777153,1017881603.0618684,1123848405.1755457,1058057138.3665984
2025-06-20,926680173.0383551,1121810066.408547,1242511073.605818,1220718740.1250932,1002823901.997746,1108919015.473669,1048719368.7141645
2025-06-23,908582637.5477176,1111929258.6932654,1223091345.0844302,1201973738.3575363,990574056.2625499,1098345811.7218356,1030499916.2259262
2025-06-24,908546561.0135133,1102464221.3394752,1221337452.4321346,1217932179.7409453,1001817094.4339411,1106676788.1022286,1042954748.6555374
2025-06-25,899892341.220829,1087440367.7624872,1208097450.6114836,1211232149.493402,995044458.8913434,1092947203.9006474,1037332766.93163
2025-06-26,900476741.2365563,1096884506.594937,1208716655.5695076,1226725546.9085512,1007705228.4528213,1110719079.384489,1047240793.3775483
2025-06-30,920761377.5754288,1126587517.0317004,1231711057.2051463,1233205429.9689126,1025261457.2394241,1123203550.1438246,1051838136.6273596
2025-07-01,897733493.5890303,1103268900.0749285,1218221080.8637729,1221157125.6830819,1013869379.9910771,1110533542.5996754,1049967676.5520074
2025-07-02,896393705.7147596,1089713460.8539872,1214183501.8780818,1231162431.5553417,1014421286.7963796,1107408304.639653,1044787992.2838889
2025-07-03,899616775.4619622,1089591994.6265712,1215917568.6363938,1235181966.745064,1020930092.8826905,1107416835.5118628,1044302992.2913026
2025-07-04,901562205.9737282,1089029331.3514109,1222544835.0050585,1232973030.3924932,1028682509.0131481,1106977722.2996707,1042350611.5507398
2025-07-07,901647862.0532072,1093426051.4622974,1221656109.5573602,1238250970.3940258,1030373854.387537,1111450335.293014,1047777095.7233707
2025-07-08,894265671.8264117,1083260887.7402463,1217987195.7782264,1230608726.2899234,1031864285.4381782,1110063248.8677626,1048302425.8895992
2025-07-09,900878594.868198,1095766327.0812597,1225401929.0930393,1243241788.7755995,1042405529.2264796,1120219377.4780755,1054304282.2637683
2025-07-10,906461981.1748532,1092476739.8719513,1242442899.951936,1249148820.9476364,1061113214.4863906,1144307281.1052928,1063634193.4632499
2025-07-11,915101885.31177,1098226444.2829885,1258116294.5300138,1259795883.9264264,1075918852.4698298,1162231976.6547837,1070021262.3047806
2025-07-14,897598205.8103266,1096907238.8659139,1234907331.6404896,1258653430.6746225,1070037083.3903651,1153084237.7884014,1077569232.2291467
2025-07-15,897856550.0411125,1075310927.6356714,1234029451.3798475,1251488131.4187553,1070886097.7328019,1149994879.592276,1084147053.8956428
2025-07-16,895874654.1384289,1071132003.2964694,1241520343.1989818,1253995681.2121048,1076759640.1565993,1154730251.9935493,1091973035.1272848
2025-07-17,902729882.850244,1087321636.9897819,1245069572.1474571,1266215190.814128,1077982477.8813186,1163703926.7334628,1106397447.9303358
2025-07-18,909882892.4491234,1118649616.2117028,1252097043.9122293,1271625268.1946483,1075507488.5180764,1162991071.8903885,1110177141.3913615
2025-07-21,912445475.3468659,1120165898.3938007,1251390213.0543447,1281934632.8721511,1086485787.9554324,1176932467.5115569,1123276663.5084584
2025-07-22,907142034.6061255,1126318171.6777062,1242729870.3104544,1277507125.526074,1086409198.4549165,1184371113.0560837,1115160364.3356717
2025-07-23,916788628.3042507,1140443685.9512405,1272743894.4318159,1307489552.159698,1117619268.421529,1205573390.6455462,1134062464.3218822
2025-07-24,932049799.2500226,1145149419.4583855,1296298612.4713225,1316967354.7172635,1128860703.394698,1212071658.8809903,1143426181.6963286
2025-07-25,922578902.810567,1130670755.9957988,1272898439.6662045,1306683013.9896193,1119204881.3590343,1202381291.470984,1145339418.444827
2025-07-28,926800742.7244776,1133368858.5013711,1290580458.372579,1319420149.2996073,1124975524.9334128,1206923350.560753,1156159692.6603534
2025-07-29,934136149.8642559,1144440338.9345155,1290228013.832492,1321536172.2898161,1122204046.2949584,1205492556.3871567,1156636315.245547
2025-07-30,929697452.429165,1129408181.1064699,1287755811.1455173,1327750170.2682838,1120865378.2223225,1201537796.394205,1146308899.4755595
2025-07-31,939683960.5534837,1123407017.0012815,1271822370.2493484,1328653563.5607255,1111647490.8885908,1193942566.5228307,1136356168.8114314
2025-08-01,951122130.5739441,1133089322.7206416,1264380611.3791344,1327428238.048336,1106228969.4552994,1201032846.4841998,1144468687.030439
2025-08-04,957457490.1197114,1135808792.0621624,1278153770.0506861,1333562087.7962923,1100420141.4661145,1181307489.6270635,1133366324.0084636
2025-08-05,963528836.0790845,1118893041.0124297,1295512536.4912982,1336312819.5308573,1111140194.0970807,1191485050.2603488,1141039880.9073696
2025-08-06,945123711.9217095,1110170186.595543,1285959224.547876,1330376063.329694,1092656453.4384925,1171448399.9892745,1139303681.7593446
2025-08-07,948750746.4621348,1121538110.9733386,1289624033.5946581,1332898440.8903089,1093369604.4785526,1174731264.5757904,1137243803.3133018
2025-08-08,941347001.0080061,1113743343.5006695,1283658251.3132918,1328406297.9427752,1085190523.6572993,1165364361.489275,1143803165.0289948
2025-08-11,948158450.3595799,1107216087.7649746,1292622979.153176,1326883189.4113932,1096339586.796553,1176152839.618459,1154817009.2507336
2025-08-12,951237243.918199,1129793440.7735286,1318608563.29703,1342757101.0908165,1109915912.496607,1188417282.4715593,1183022998.578065
2025-08-13,953836738.1418022,1132418360.5506372,1324111902.0611656,1347099261.6759531,1118097510.7782419,1193173686.1020305,1198390499.8717442
2025-08-14,953910924.0909085,1131369946.8841014,1319222353.2351503,1344512086.0968175,1128619549.416616,1202121027.216208,1204211685.9643583
2025-08-15,944228912.3303473,1117845363.9874787,1311582124.1498928,1334732253.5224152,1118790535.6136034,1197148009.8342886,1199220085.6126554
2025-08-19,955346794.554745,1127182662.0272696,1329329465.8237178,1352136536.5862732,1129428083.543477,1208468141.9702983,1193841345.2485273
2025-08-20,965544240.187249,1154763473.4893544,1355629706.8199368,1374632699.5954554,1144259549.0458846,1219976893.6007998,1206120845.2136834
2025-08-21,975985814.6521983,1178761037.814348,1381926262.67658,1396703070.8370366,1164149825.5108466,1238358250.6294396,1198057034.5757103
2025-08-22,975818297.207605,1164322323.9853525,1378011183.3008413,1396898304.7818313,1153917108.8383195,1234468885.5196831,1193219118.8746696
2025-08-25,966130721.9054776,1158576169.9865155,1381560082.0901859,1392008573.457615,1143831387.5509496,1228659970.2557974,1203552169.0071514
2025-08-26,958078928.5957272,1156238807.0182147,1369236884.8349586,1376222540.9016042,1133197221.168866,1221653207.9253297,1200340878.9308946
2025-08-27,947650868.8467613,1138869135.6301095,1349676219.939972,1355493486.7018852,1125379642.9758158,1207683589.002062,1204959425.1764076
2025-08-28,945860953.8071028,1138803262.107925,1356793536.887217,1362299148.1818514,1122516003.8209841,1207946217.0592113,1207375380.5048094
2025-08-29,928591928.8434505,1123573854.1869407,1342072834.3921504,1347522872.775319,1096443221.768124,1184902553.5231833,1188913502.1566265
2025-09-01,918242466.5074008,1111475746.5233269,1322242188.59498,1329163423.2324877,1090493986.656634,1183820133.2923768,1174576496.1085832
2025-09-02,932116927.3281072,1120304052.522,1342072812.479511,1344080188.7595189,1092392253.72399,1176905251.1578982,1184524333.7737033
2025-09-03,940025314.5924639,1130504011.2269611,1358316344.4865408,1360886965.603479,1101649121.2448468,1187619796.6657088,1197320341.6796036
2025-09-04,935521663.2471646,1127330234.3210933,1358072342.0439353,1360588205.8683448,1096380065.4216728,1184278173.2953618,1194509239.613127
2025-09-08,929872266.3360009,1114534061.2165754,1336686030.0110867,1344959656.691135,1089770151.1365469,1170837804.766411,1179250348.0701568
2025-09-09,928861852.9257858,1148790924.5778515,1333295552.5081658,1348500156.655374,1087987608.8272638,1167557952.5253453,1158260568.5071757
2025-09-10,916733608.115594,1128286328.6821985,1325694939.4293928,1344157180.990301,1085542656.892518,1170980623.519402,1168949769.658365
2025-09-11,929819760.1102315,1146809382.5091548,1361925555.419375,1369993723.9677997,1101640798.3159876,1199816651.543206,1176374006.0169063
2025-09-12,950050943.2071711,1169154512.7271845,1383004350.8577144,1390538231.7766988,1112576453.661439,1217545474.4527674,1192491693.0221386
2025-09-15,940253354.4869822,1156572629.612245,1368520345.5350575,1388949985.5293064,1111072835.677216,1217181039.7472577,1205102508.3292189
2025-09-16,940950342.1455772,1191262501.416953,1364934451.985458,1391596590.5905502,1111361751.3355877,1222262804.9802818,1208226836.4685597
2025-09-17,941170892.2478555,1195369203.9165795,1379657877.7560759,1408025639.6044545,1127579500.9956067,1239833262.1396544,1218472924.6641254
2025-09-18,923171543.7166876,1168465379.9784932,1355708753.590119,1381553679.4908733,1110877738.0344775,1217741158.1302814,1215930344.452303
2025-09-19,929387210.0276977,1170353531.003891,1357288896.6341472,1383750761.8760145,1128248682.299337,1222335077.0511465,1222411269.91117
2025-09-22,933120697.5772129,1179029496.4490268,1351533561.142272,1374845870.771593,1122558930.987603,1212015666.2716577,1220729116.1612792
2025-09-23,933935661.4746748,1164851570.90511,1365192286.6411865,1386597631.30026,1143599470.2653215,1221132520.840575,1233659384.9945066
2025-09-24,933821898.5930867,1157203393.081346,1356716313.105965,1376702667.756979,1139648342.7665772,1214885706.4540758,1233865409.9072852
2025-09-25,920207078.1306638,1138591077.3061306,1348271318.9025176,1366566099.6433737,1125171798.6931286,1200906924.9134533,1220824158.9601934
2025-09-26,917519854.8378586,1139239547.504277,1351785390.1363487,1365814139.0777807,1118737369.4659739,1199182699.5760338,1229731789.5180101
2025-09-29,912259048.2992595,1135273243.0076225,1348958204.0993156,1361589966.5452685,1117388644.6954234,1194027004.7503662,1233362394.7819874
2025-09-30,905525702.7016258,1119248528.164854,1342214522.4738417,1353140531.1665723,1097162285.465881,1182672928.123918,1223921056.6505497
2025-10-01,890920769.7906591,1103078480.075224,1322072740.1244385,1334073333.1593492,1075817598.9037607,1163469192.2314675,1221303450.453937
2025-10-02,894032720.8773159,1114014345.9558105,1317714074.616984,1340618570.5652943,1092275481.188386,1167933951.8361084,1225442260.3876145
2025-10-03,900979631.1087735,1117257025.0925977,1319164276.4863827,1339968475.83039,1117035203.888361,1173455279.4024868,1232611690.1159937
2025-10-06,898051288.6371485,1110194991.7617812,1317172180.1302035,1329763634.4459555,1114347220.5395327,1165947856.8618596,1235890221.860437
2025-10-07,890303491.6110895,1096506222.260161,1305317422.852642,1319267407.2515874,1113940203.2035956,1150806356.1990957,1240352043.8649948
2025-10-08,881814266.6456935,1106869364.514728,1307736665.2195206,1347093715.9230747,1105196578.4104822,1143339878.8766785,1239858295.783273
2025-10-09,909850995.3893471,1125213920.6784477,1347794231.2401297,1354730407.7459228,1112281728.8284903,1162000733.1209118,1252750236.1242704
2025-10-10,892081594.2801902,1121992979.7985203,1326864361.4446957,1348146891.6542976,1093539927.1515236,1150248513.897302,1253801044.7294247
2025-10-13,886043098.3960907,1117492772.3633645,1314966237.0920367,1340654084.3869536,1097063564.2453701,1144705425.520055,1249146319.9457917
2025-10-14,872224588.3563514,1135229627.5739744,1299054590.3267565,1324409748.9328356,1082537493.6185398,1130545440.1489723,1224750049.3006718
2025-10-15,857928411.7953384,1137245665.1347003,1289516024.2652664,1330596323.7164934,1071849862.0262084,1146481577.6456618,1222419869.7276084
2025-10-16,864963183.1766165,1142288997.3634999,1297936584.528374,1319863024.135054,1086544976.4596763,1151376393.2784133,1233591920.9172742
2025-10-17,865231660.8303962,1137188736.8771122,1295500733.4757822,1311386544.1337337,1090268538.674148,1159495751.2644315,1201843845.1262023
2025-10-20,894974313.1969911,1152937318.4827971,1349072781.6190307,1349881740.688549,1113110549.619219,1184312304.079815,1228159579.9731035
2025-10-21,901842806.5205972,1187272463.325583,1362272128.5338333,1407666327.903182,1138763253.107121,1232850538.79987,1250798522.610845
2025-10-22,896150274.7728716,1187323047.9541082,1361624692.4090714,1397663141.4712093,1126697153.366595,1211613890.9814067,1237812280.8344195
2025-10-23,916050869.7899423,1232860415.1536322,1408045429.028519,1436279494.4606776,1144341380.212141,1239811158.5981438,1256305074.0399714
2025-10-24,936645910.9955317,1288777151.6708016,1426854126.0147448,1442762332.776297,1141582899.04049,1240972471.1837401,1255905775.6663747
2025-10-27,948858676.6874781,1327177407.3150644,1427092191.3387585,1454497459.9870744,1145094604.4913409,1255608218.3835988,1232437099.0150247
2025-10-28,925272432.8658575,1296813681.6393843,1414646259.779556,1447331523.7759142,1125136196.6754344,1243036465.657343,1228713897.4516373
2025-10-29,947414362.896532,1332762701.9992366,1438863034.1847265,1477188841.0012615,1138540231.373016,1248951053.2135513,1239887950.3227155
2025-10-30,938782110.3968189,1325593468.5782375,1444261757.542529,1484253887.9752536,1137964359.1518586,1240926660.294797,1242596595.9554174
2025-10-31,930350811.3972564,1305076859.4522734,1418130429.6717162,1443669541.8393168,1121060901.1101995,1220565525.4186468,1239531280.349568
2025-11-03,941590039.6767008,1331749408.8039408,1439474099.040284,1480580806.979103,1132499984.4917378,1241899454.2555673,1256416278.5628817
2025-11-04,934689209.1438313,1347667670.4313564,1433292678.5950255,1481020231.6272988,1128840766.348686,1242051952.3761437,1251379603.311226
2025-11-05,923754281.206517,1333811153.8900397,1426224484.424341,1472039731.0537105,1115628475.4480636,1238027132.3801053,1263012189.4984381
2025-11-06,926866435.5105121,1336814461.9951406,1434411686.0417345,1482082519.4688451,1119387483.4946957,1239369590.4327888,1265825812.2007673
2025-11-07,935626630.8227487,1344765893.9581823,1449915255.1051123,1496818992.4107935,1129958262.6322618,1251924169.1909025,1274561001.6117244
2025-11-10,933703478.134187,1340502772.769838,1442630939.5259693,1495482549.5036144,1127642137.6235611,1248033944.4305637,1274052426.260281
2025-11-11,933552240.2533858,1336278457.738074,1449095503.0433211,1510785601.7343078,1131653223.574256,1260638506.901498,1270298309.8395245
2025-11-12,936728345.2999506,1339227594.8141892,1459181738.1558464,1519398681.0046258,1138430654.2094452,1270119942.1437159,1273646455.6153095
2025-11-13,930587513.6569415,1327462132.5574555,1444119249.0281742,1499657030.0435972,1131501352.9295158,1257086900.590231,1271131009.3070774
2025-11-14,928471814.7543975,1327865572.8677163,1442597792.8464994,1493901840.3973343,1129645500.2185867,1257011874.7795165,1270893624.718838
2025-11-17,932405660.5739164,1338181457.8157227,1452105738.9490025,1509246821.6220973,1132984350.8796148,1266141461.743865,1277945622.471024
2025-11-18,923765255.2120359,1333458908.7010958,1442208480.5122013,1492746417.6478322,1114811398.3648162,1252737188.447122,1269601576.4353168
2025-11-19,932331658.9653795,1344675160.274673,1448452663.1441126,1504207493.0092862,1119368154.5616786,1258111203.1189952,1276381048.9700239
2025-11-20,932033502.7457821,1340612231.2166653,1451844585.2069538,1498965773.167127,1121850706.086984,1257253189.3251421,1278406454.0139644
2025-11-21,924793838.3236994,1322464842.48872,1443306720.480344,1476360690.676138,1116279810.0799103,1244266308.9018795,1277561447.912543
2025-11-24,932184032.0118814,1343787190.48528,1459988520.4342299,1502886426.9833364,1141631122.1775203,1276802253.1660483,1301232294.386544
2025-11-25,916639554.0567238,1320119212.133895,1457054452.2341275,1494983388.1064734,1136141308.2460213,1266095453.2305481,1293888347.6935441
2025-11-26,915624127.4385529,1330225894.8749592,1471075478.0874228,1514676725.6852665,1153075072.9123046,1289834436.2683928,1306072063.4963
2025-11-27,905417772.0866784,1325380981.967294,1459501067.0085855,1498138545.0292912,1153329009.966032,1278691092.3444648,1297529332.0463264
2025-11-28,905418599.7443433,1321349287.391541,1457615829.190805,1498558269.1421075,1157099226.0748882,1278222365.143243,1291887407.6446438
2025-12-01,915072816.2437115,1326162926.7383347,1464905462.9759753,1514939601.587186,1160587715.5155156,1290809145.4055755,1297973112.2290874
2025-12-02,910034800.2749931,1310221404.5260408,1472892323.6658914,1519834216.0387385,1143175512.1466565,1260784944.3817234,1308336335.855452
2025-12-03,911886074.5509955,1301930612.8224196,1480943485.9659712,1517938419.9420638,1145493024.5190234,1263345060.6831944,1307538332.1990473
2025-12-04,915539466.1882195,1302771289.3439746,1510470161.7409937,1551178263.089638,1150075574.3930125,1263173524.8380673,1311851733.2336943
2025-12-05,916990783.8719327,1312820098.7729115,1504760058.7608583,1559716492.2387066,1151905335.111208,1268663068.1285875,1310722784.9171083
2025-12-08,913452908.6547716,1311142741.0574772,1494988363.3863063,1536379074.3089051,1147451454.0082178,1262533058.013979,1322555687.5182562
2025-12-09,898107289.8613583,1275117617.6305585,1484119078.6779382,1518263894.3917093,1134235415.3028426,1241279215.6948473,1314430195.4382422
2025-12-10,905828060.8142128,1291712066.917407,1502465424.472502,1537831012.455381,1149729304.2999184,1258268588.6310258,1321072070.9099348
2025-12-11,889597500.0006777,1268397686.9830468,1477024115.7160676,1502761762.5692534,1125932738.7806451,1234454607.5320024,1308858404.0223417
2025-12-12,891265492.5486217,1268748662.5444446,1471650769.6883304,1502303232.9898405,1126001939.936086,1233930987.9822369,1314934322.6087692
2025-12-15,902192841.6018889,1266584653.6744328,1488338912.8716016,1500203214.1175883,1138407819.995901,1244746316.4155912,1313288940.4877877
2025-12-16,907402244.7702332,1278109405.5189934,1482509139.4244251,1502844631.8529935,1138736027.993105,1240719433.083157,1318877338.445776
2025-12-17,908271487.836406,1286010013.79656,1489416376.4100907,1501588602.6262891,1143745045.0498316,1246539860.7790716,1317492026.6357074
2025-12-18,929171360.0186404,1313438969.2249424,1499042883.536741,1515503626.8137686,1147698389.5385196,1254832887.5258987,1308511297.6381643
2025-12-19,931073782.00938,1317295818.5738993,1510867600.5408597,1517906095.7007804,1141962160.7624953,1247100201.8619127,1307198787.7224276
2025-12-22,926826602.1364865,1325554434.9521046,1516826454.7049732,1526762991.1633544,1150466401.2572718,1260881054.2896926,1312709194.2416816
2025-12-23,920697280.4369549,1308534270.7260625,1501933417.9386532,1516192860.2010043,1141294182.4563656,1248601337.0517178,1303438147.3029938
2025-12-24,918700141.6194587,1304610094.499374,1506201398.436515,1519549524.0181997,1140792558.8690834,1249239210.6172335,1296321650.92752
2025-12-29,928155651.4618063,1321691342.2968957,1510305354.6420097,1524382024.583672,1143810750.691762,1253178722.1526985,1312468102.836012
2025-12-30,931048987.3174813,1321317880.6172354,1516384635.8963046,1520566563.2605135,1148052179.6145473,1252859256.7867212,1312875407.9352584
