tanggal,Trading_Old,Trading_Optimal,Investing_Old,Investing_Optimal,Hybrid_Old,Hybrid_Optimal,IHSG
2024-09-17,1151441293.5895584,1620647210.8203268,1362869453.3492393,1534569332.5917583,1170514458.6811755,1203562362.7462642,1189108703.1625085
2024-09-18,1157998383.560323,1637534731.6715443,1372120151.9855576,1549975695.6138647,1180551582.6664267,1211043064.5561783,1188707254.8348022
2024-09-19,1155204159.8413148,1643855377.8485208,1378710185.4603164,1562754013.4257886,1178400309.639166,1218619051.076559,1200285202.5330908
2024-09-20,1166409982.805788,1633186918.737808,1394827000.8353367,1562614646.2726233,1176227728.2178607,1211394697.5742564,1175629899.4859385
2024-09-23,1194446510.8338704,1655437614.6640344,1413950930.8546968,1579307759.6664133,1186461915.1946175,1224593905.545177,1180598888.2513163
2024-09-24,1178783735.1782181,1652123119.1438284,1420012330.3161917,1589984520.5348263,1198049748.9596066,1230846427.8070765,1181017981.0299911
2024-09-25,1166464381.9105134,1631380617.953508,1406154253.2396765,1567681735.5856094,1203356641.5105786,1217896319.556881,1175310742.5051858
2024-09-26,1178149680.919942,1638492316.0773835,1410886238.2017949,1575081635.3164172,1202206060.0181458,1214374601.7588851,1175859499.7575743
2024-09-27,1174609159.2449055,1599221816.835659,1400397022.5620928,1553506985.8417137,1201648687.2005618,1207678853.899269,1168632317.81363
2024-09-30,1151079719.2637084,1569867719.8397532,1376607677.037447,1524846135.7483108,1184433984.2161186,1193630970.7989984,1142974839.60601
2024-10-01,1167592316.06629,1587972546.321563,1391286036.8015716,1545624035.5077639,1198703406.3915296,1210762443.9063148,1160314516.04533
2024-10-02,1167712710.3183203,1572947901.2196283,1377690091.5695157,1530773061.9617872,1221434654.4855008,1225816209.2497418,1148339494.0639026
2024-10-03,1173919956.5360944,1578752329.6776693,1387990264.3558044,1536244506.8945098,1221043412.4609587,1228336274.8097258,1145388793.2529993
2024-10-04,1160807932.968307,1568738228.0164165,1370291255.4330904,1526663348.1011853,1219165604.2289832,1227837896.4235742,1138140778.9950967
2024-10-07,1162721308.3813226,1549405521.9823143,1366048915.3008175,1507872574.2508812,1226777798.6543348,1215554890.3480809,1139362101.2020469
2024-10-08,1164410187.813614,1572864773.0984294,1386789567.1396427,1540389514.6353574,1218664069.7459397,1225731837.5628154,1147410269.0704637
2024-10-09,1153641690.1408744,1558337022.059541,1371578732.3889184,1520870363.7118602,1208367487.8110034,1213884182.2791214,1138929441.471577
2024-10-10,1144267059.1646006,1551453626.9699569,1364340355.370821,1515196760.3202,1202517962.8746948,1207093158.8533924,1135709848.1242764
2024-10-11,1144960729.2974684,1559480413.2224426,1367690154.5543802,1522900879.693421,1208923657.7505593,1210172220.481255,1141862349.5588148
2024-10-14,1141487393.4132779,1553406249.5176408,1371662569.862659,1522826569.0522456,1218667869.408557,1205439647.0069847,1147791774.7203948
2024-10-15,1151982643.5435262,1568289290.18574,1377849632.4768367,1535311395.4484096,1205002871.0582414,1204141853.2308116,1158009468.6944442
2024-10-16,1152153885.7875009,1572375203.7489748,1380159285.6374533,1537998180.968059,1207849613.0771651,1210576791.5910277,1161348050.881259
2024-10-17,1173495879.4928355,1585452955.276679,1392106560.4432535,1553280284.1315022,1215507562.661133,1220637813.1515284,1174420587.3674629
2024-10-18,1173360000.6059253,1584493633.3017604,1395292639.4116423,1565280968.7750823,1216000367.0770712,1226099156.7827554,1178219556.2791264
2024-10-21,1192563157.9838011,1585784157.8068407,1402243780.3987162,1568523926.7747707,1235498341.0186,1237358662.360367,1180122932.89326
2024-10-22,1207214365.9731727,1605414898.5597477,1413693024.1757617,1579860912.929693,1250048473.6081254,1250531324.1901784,1182610948.7525077
2024-10-23,1197249255.215488,1607064495.5184634,1407767585.1944528,1584113708.1569061,1239696829.3821738,1251444446.4621117,1182395656.7961533
2024-10-24,1189027083.7476969,1598678743.987454,1395632172.0928423,1571747429.1648138,1230997090.283112,1244174994.3626409,1171613192.1184165
2024-10-25,1170641932.429292,1591219631.3044977,1392744154.3589501,1575643355.1635962,1211678756.5119123,1237143262.7530413,1168289807.8830664
2024-10-28,1163784054.1990836,1568392670.5663128,1376655884.9746904,1558750649.870728,1204727911.010627,1212440551.9167166,1159175485.1853335
2024-10-29,1138330493.374417,1566414360.298224,1353013667.2174292,1532614684.019165,1192108953.0407803,1191516380.5124526,1154919539.820857
2024-10-30,1135638541.0312626,1568305419.105449,1350227714.5991259,1527398022.9059763,1207453575.9164755,1199424833.02945,1149339741.679307
2024-10-31,1144444911.6907144,1563039218.3052392,1365408255.9422114,1529187519.4590602,1215374577.2959511,1202309293.7059035,1149972717.8237128
2024-11-01,1126498716.642439,1535315380.914118,1353826942.2513263,1514702489.6439328,1193669260.8915598,1192483030.4168475,1139532466.5311456
2024-11-04,1130378551.4119005,1550674546.2204533,1361948836.772457,1520306330.9402926,1175978327.5013676,1176789493.2422318,1135622218.960223
2024-11-05,1157694372.8831882,1600433266.2768345,1375281063.9277806,1551011709.6604261,1203371263.0120208,1190007333.9221995,1137509211.4413145
2024-11-06,1132207831.5573416,1553896478.349096,1338298293.4550364,1514613433.293456,1176749660.9227066,1172083888.2187111,1121101873.7220747
2024-11-07,1140431214.3059,1554432366.2152162,1322824867.0758443,1508330261.3529015,1185107322.3282845,1179937155.8630056,1099844239.531577
2024-11-08,1126526159.5064077,1541625684.1019673,1313759178.927324,1496575649.5750124,1170667652.0163827,1169256197.8160722,1106423247.3796508
2024-11-11,1114316123.5682583,1532705723.0111036,1299566491.132248,1483458563.6316757,1157937074.8525338,1154232188.5705328,1103275640.4268475
2024-11-12,1117021555.5846236,1534449333.859299,1312961825.4106102,1491120303.0340471,1172333948.005545,1168707758.3979197,1111706203.581379
2024-11-13,1108674409.3229513,1528259018.3827503,1310683553.888842,1488080869.185995,1161319194.78516,1147115044.0440114,1109684579.4912171
2024-11-14,1090527663.8202884,1501252633.3393555,1296186229.8544533,1465697243.3476098,1147834745.4324212,1135303372.1420183,1095395762.0697684
2024-11-15,1087069965.225699,1499030933.060697,1296447611.7989235,1476945270.0041301,1134843897.409282,1136370467.895333,1087302667.5740957
2024-11-18,1064945235.3787912,1487492332.7471392,1283048710.867062,1474764124.4305267,1124061170.1263945,1129603817.5510898,1083206115.359124
2024-11-19,1080541628.8696423,1490659803.6213274,1290717450.4547153,1480470056.2845643,1142509668.2400334,1147155008.1674888,1092534321.4225876
2024-11-20,1078703095.2830377,1489238324.3514016,1289272357.4075756,1479498760.2775052,1137036551.4753017,1143326010.4579139,1090199174.7141674
2024-11-21,1071477202.5486509,1477816272.8402214,1274243966.3518324,1465354080.18078,1128648980.6972506,1134273174.981528,1084213554.2003431
2024-11-22,1089102326.3193514,1487342647.5033817,1293491153.2958016,1473723012.6247485,1129040864.3173947,1133398184.256268,1092511561.5635653
2024-11-25,1105906873.2695441,1515309952.5518785,1337391726.2994478,1514832212.4150064,1164950972.7471163,1172820129.5601408,1110510087.732955
2024-11-26,1095701034.849442,1503102953.5708303,1322167389.6306806,1506845440.806274,1146029235.962006,1161232100.252797,1100152201.92369
2024-11-28,1137331077.0332568,1557802960.162966,1328297340.4089425,1504378426.9706898,1140505914.1419036,1157575837.6370614,1093208813.9222133
2024-11-29,1057755068.3879673,1458927563.5385027,1298112155.3866467,1478519099.2168868,1121049681.1045754,1143565672.4014912,1080167859.520516
2024-12-02,1069330674.4102829,1481866074.9491653,1272907667.4855487,1467886779.270797,1116301176.066992,1150632500.6687372,1069952612.0459706
2024-12-03,1051185588.6993058,1523762572.6881034,1297715094.620637,1499458059.9561617,1109821214.8999758,1145454518.2825289,1092580211.8223753
2024-12-04,1072529118.530368,1539726392.4361076,1321458276.2248414,1515026540.9711988,1132358309.7571611,1169966042.3458946,1112431701.888846
2024-12-05,1063870729.2927366,1528975768.8512056,1306822135.0547936,1506359463.0981133,1123206585.6848059,1158839064.2445183,1110389393.757423
2024-12-06,1067753252.8624647,1524954254.5220578,1311708923.8115602,1510703470.216186,1127311236.7369304,1165409693.2723947,1120937439.3008647
2024-12-09,1086677423.2904677,1596838305.151782,1336406937.7573383,1537799115.0860705,1147290960.4049487,1192581663.2677495,1129279928.4732509
2024-12-10,1080021152.8984413,1599575372.5280628,1343255501.5137424,1527699540.9768286,1154312363.3510845,1191468863.5580127,1131641838.4035182
2024-12-11,1079682660.962927,1583940998.6910343,1336213864.5677378,1526439137.115746,1149311929.9701302,1190412664.6252775,1133382559.8688085
2024-12-12,1061630576.6060865,1557942787.3743336,1312733320.9618778,1508219877.7654,1129186900.2527876,1169825952.3329353,1122676307.3574395
2024-12-13,1051671290.3077588,1560605121.6515298,1301747251.3633137,1512125037.5292306,1118652908.971534,1159989742.4258373,1112131820.358731
2024-12-16,1047003178.2639853,1565866688.6209178,1294335966.6714911,1510182118.879985,1114669741.6630802,1157756792.2072313,1102086938.2132845
2024-12-17,1003238535.4172568,1507646537.551262,1248859681.2434464,1466470549.3710227,1074894587.7875426,1120655796.585138,1086767329.0008051
2024-12-18,1009634898.0482174,1519782671.6291854,1243737246.5117977,1448050319.3980908,1075012168.454115,1113047744.7894292,1079197488.8536
2024-12-19,987953657.0873693,1493281819.499211,1215671930.1638677,1424213992.4665093,1053187236.8328767,1093815711.491688,1059362679.465566
2024-12-20,982205450.134206,1474827580.2309475,1207451044.6012893,1417039359.280214,1044556332.1394016,1083367028.1946654,1060368932.1252075
2024-12-23,988442239.6290551,1494198854.7791567,1221915204.0243862,1434672860.5937629,1059412108.7142681,1101612933.8732405,1077462031.069061
2024-12-24,993049645.8112894,1478710852.7420297,1212767404.7345407,1424145410.8655467,1053742313.6965972,1092742990.6586199,1072801004.6957964
2024-12-27,1001395261.0928558,1508899018.3852222,1221202547.6350148,1430792886.7411358,1061073418.385575,1100005694.7932062,1068371283.7301853
2024-12-30,1006432769.285239,1521074986.5361664,1240797235.785977,1438153160.407479,1080433743.2189147,1108843592.697966,1074950736.3963509
2025-01-02,1016057292.681733,1537577223.6210642,1245009709.226031,1423736960.0139537,1085663689.4992163,1113199638.5844526,1087598323.33234
2025-01-03,1011901933.2642462,1518059053.292506,1242528971.257689,1439839272.4486883,1066338750.0694122,1108963395.8317215,1087784183.1582975
2025-01-06,996271153.6294706,1486009875.9286108,1220146009.3436348,1416530335.3120165,1050711137.8477614,1091341605.9324148,1075037179.3788264
2025-01-07,1000202145.7606823,1524095856.416121,1219226158.9302557,1403525230.790533,1063423626.4467415,1101650041.4686325,1075463834.0650592
2025-01-08,992925547.6303495,1510044199.9352598,1214471045.424645,1409321131.593981,1049153166.9402164,1087494464.9541848,1075018645.2916746
2025-01-09,989520572.676039,1499186032.4414873,1217432923.443426,1407511021.0992954,1039992216.0081177,1080203232.0393522,1072625153.2769009
2025-01-10,994621369.7539667,1506044764.9120774,1215163506.826869,1404494509.3038127,1044903996.6687466,1078075749.6627164,1076311360.8023334
2025-01-13,979343366.8742012,1518474341.3687177,1191942171.3521655,1382923249.5145144,1037853494.5510576,1070162091.8314103,1065381438.9272175
2025-01-14,973333840.4064709,1485000180.0211468,1183787550.4816658,1368911860.1467292,1040333759.5637636,1067833160.8140638,1056239092.6897113
2025-01-15,991245320.2425947,1502961690.8403616,1230914016.3119383,1421185407.7153738,1059258640.7082883,1097493552.7603705,1074898692.6796288
2025-01-16,993512148.9366096,1495999496.7398386,1244673775.3547745,1429771018.3491633,1056984619.6543015,1098122550.521717,1079143443.4554656
2025-01-17,996021597.9610713,1515294557.064712,1247427486.725805,1438495845.8663173,1065186300.208096,1105831016.4432058,1086300640.6863248
2025-01-20,978606866.3148634,1487885432.806474,1253882674.985025,1441982303.5050364,1049768453.336669,1099234006.1111133,1088741876.5096016
2025-01-21,989665214.8625197,1498318777.519794,1263025029.9952335,1446446972.1328924,1041900014.6301588,1094833718.4472852,1090424623.350281
2025-01-22,1009675976.0083429,1525207564.2109227,1276647458.103644,1467430146.472356,1061755504.7043377,1116167794.1940782,1101858746.5322723
2025-01-23,990493189.9420298,1503419305.0934215,1261410636.5448098,1460727996.8798375,1049553827.4798362,1097312354.6010294,1098141179.3313792
2025-01-24,979994629.2341866,1482045299.5542638,1252181054.9287243,1442857535.9502308,1036658356.5120295,1082025486.844993,1088031205.4718556
2025-01-30,972915125.0851104,1447460349.6552556,1240621784.5337605,1419387334.3355937,1027542302.9403986,1075798123.2464015,1073974953.7759867
2025-01-31,990888767.4879591,1471343189.0443478,1250394454.098755,1430211182.2740216,1043278429.9257469,1097776749.6387749,1079398027.6765819
2025-02-03,989866367.70168,1471588769.3124914,1238514558.8348093,1416800553.5534885,1039940253.981171,1096469081.4125156,1067382453.1124665
2025-02-04,973865030.920823,1462341047.966983,1233115702.706967,1415309664.3927865,1024539095.7865083,1088931796.0869198,1073972062.458391
2025-02-05,966382329.2304792,1442395172.1607423,1217549996.593268,1396032353.040871,1016667072.955543,1068259093.8029377,1066497265.1101
2025-02-06,934440994.4179572,1413380405.1957085,1165150146.9880629,1338231265.9115052,983063356.2594135,1035657339.5959511,1043921190.0959771
2025-02-07,952004696.9979844,1426543413.2476933,1177012059.9387965,1358142996.9641807,1001541139.0499815,1053847213.6563927,1023733714.0976199
2025-02-10,932972310.0893645,1411601317.9124146,1148890728.1721058,1318200696.19928,981518171.0329024,1033703924.5974455,1009395670.140696
2025-02-11,932897661.8506315,1415284930.9677644,1144780705.28,1307971305.6246555,980683465.7817729,1035625052.6116191,991760189.6704344
2025-02-12,941239567.7380917,1432024376.7709522,1167256576.7875412,1336471516.5314822,988025344.9735355,1051132226.9587889,1009036701.9407414
2025-02-13,945862166.46368,1414267507.1815813,1170108352.4124832,1328193841.278399,993942007.2839861,1045795264.5568677,1004146223.5685384
2025-02-14,954782964.9544458,1417793194.9896467,1188981881.4958863,1343563798.9046373,1009884409.4539101,1056025735.0833929,1007925472.2114725
2025-02-17,970154459.260934,1439452189.472373,1212595292.518416,1383078576.464582,1020375022.3875117,1074123766.1514897,1037141272.7431785
2025-02-18,984087295.2280382,1447066931.9941826,1223572174.9996018,1398348735.99706,1022125183.2403613,1091196048.2575097,1043620270.6569816
2025-02-19,940580015.9660776,1400523505.9886572,1196826739.3116806,1374875237.0787172,1012144914.0715802,1075868259.5260534,1031673272.2153276
2025-02-20,936369001.7786684,1393167151.1913958,1190094632.0719626,1362276814.5655615,1007335450.274153,1062424388.9045182,1030636846.0618031
2025-02-21,922912674.0905428,1376041386.2680864,1177463310.8357956,1354958272.784296,1002881903.8530095,1052906401.9545366,1032908087.2377242
2025-02-24,917451099.2676927,1379890102.2126157,1169949073.1666276,1351078619.6119976,1007789250.7963578,1058497659.7025418,1024800313.7450274
2025-02-25,895878207.225451,1358395999.181384,1140854423.4164028,1294934005.3901331,972238843.9950461,1023521169.887805,1000125586.9745402
2025-02-26,897280155.5213635,1340847302.205267,1148332537.5658216,1305223072.187914,958260974.3538871,1014350739.5616399,1003024244.0687215
2025-02-27,864230702.365524,1305900152.4057748,1138644902.4120145,1277602602.6374404,948820258.5879924,1002765559.8135344,984693661.1939214
2025-02-28,825813070.6207637,1247220932.5274925,1103222368.387741,1225421389.7754164,933717570.6452281,963215126.4616232,952072555.7616547
2025-03-03,876746396.0420072,1297238520.82551,1135419643.418533,1275866239.9272628,952781215.4565403,999816188.1621497,989887802.0500184
2025-03-04,870708137.0146327,1291821766.6841686,1131507590.5310497,1268678651.1888144,959923686.7076516,991285705.1388097,968744189.563678
2025-03-05,900560624.400815,1341283069.4278436,1170725122.8024802,1317527340.7770052,992838999.9732902,1039897001.8431561,991670410.5522714
2025-03-06,914297141.6436313,1347421250.592112,1188544033.663528,1334789801.2863529,1007992464.3327194,1059074635.4548997,1004795954.5277293
2025-03-07,909367013.1551106,1335267430.431443,1177836266.8513296,1316100633.045241,1002547200.2881862,1043338073.6863523,1007552121.5598881
2025-03-10,893518334.2444065,1325720053.8207846,1151338107.8379123,1290357203.5418625,985076840.9882878,1024320223.7228053,1001814709.5411999
2025-03-11,891590770.5896924,1318963022.0985026,1149539960.9864569,1294190869.620639,977924406.6645261,1026094313.4583044,993864549.9256413
2025-03-12,891878190.1093568,1334745803.0715768,1166197452.300798,1313487320.1420603,991107334.7236624,1039177363.4091002,1011962048.1204213
2025-03-13,897794088.797465,1314295919.0775905,1159335496.4720685,1289919324.5803454,979746678.9213262,1026470828.4233989,1009285577.6630148
2025-03-14,893302089.2240477,1290724707.419154,1142352952.713897,1275622445.6894019,964648714.0686033,1010613682.5413388,989276325.4467087
2025-03-17,900514417.1242588,1299692708.0182,1137794134.590333,1283794303.2632098,967903779.1365672,1014810751.1244401,982643717.018592
2025-03-18,873517482.923361,1266761643.7696402,1114719887.3537166,1258203766.7752655,934576306.5966946,994398490.1158303,944904757.0329448
2025-03-19,868549747.7361474,1272950231.5465956,1119903054.6465554,1270007158.2447379,934343927.4676955,996551466.5115217,958307200.2704495
2025-03-20,877955857.5334172,1262484290.862226,1122241767.6558187,1263671544.3216333,928008124.8599267,989861635.8009857,968937463.0244962
2025-03-21,867920504.8605239,1255366626.3454266,1104810513.7587473,1257170635.9392185,897568769.352195,978943633.4895633,950187120.143884
2025-03-24,853477130.9535658,1229628822.7023404,1093126371.7824984,1245276225.3555262,879630146.6041403,965243084.4228412,935465346.4465708
2025-03-25,875633825.6859221,1256012354.7103643,1111428906.0687506,1273640196.474371,902260343.5339786,984356435.8867799,946761798.4291991
2025-03-26,900690058.0563192,1284858244.9718528,1170888179.8701456,1335526388.078086,957608056.4105973,1032298460.8460933,982705843.2787246
2025-03-27,912669676.8972266,1300549694.687667,1179842251.071456,1345731563.1814022,967838963.5052469,1037776248.6255544,988515538.2373046
2025-04-08,822685041.4640669,1157160294.0100849,1070997108.9222465,1213288894.572703,888462857.3756967,946042522.8908465,910401700.3912917
2025-04-09,841785806.3363899,1191645082.75724,1094061564.045332,1234639476.9456587,911879354.4644847,978331676.4053732,906126998.5306176
2025-04-10,875427630.7686224,1254861637.5958548,1147436311.783919,1285295798.0784795,958916521.2557101,1015529513.9404569,949556219.8172392
2025-04-11,884276006.7188383,1275420972.8493857,1163497958.6233468,1290321263.9886215,971623550.2024128,1029578659.4603904,950801562.2011379
2025-04-14,913412343.3426881,1335343693.7173178,1205696091.224124,1333195370.6438785,1009426411.3974388,1070993028.0235443,966939859.1112832
2025-04-15,918431924.6640579,1328555843.3734658,1215943966.3699265,1332192989.6972737,1009330243.550119,1066292866.0223346,978048746.1319361
2025-04-16,895352982.0137167,1336322735.9294288,1188014191.6174989,1316786569.1613069,994991064.0020145,1062883011.1072308,971728177.5951059
2025-04-17,896731168.2896355,1325111513.1852174,1182043663.8304963,1320965944.379544,985186247.0148327,1053536372.9289008,977530384.7824767
2025-04-21,900993767.1336305,1360682849.6448472,1188799021.0838146,1332089317.9867141,996003470.2094135,1059074343.7779146,978699144.3182645
2025-04-22,905177099.6489487,1341973654.9534867,1194129763.5915356,1335850269.4794784,995878241.1990197,1056911739.2089909,992713064.159079
2025-04-23,925919448.809853,1381180616.7087815,1222143709.5502884,1369451903.5671282,1025073181.0371953,1097239869.9831343,1007305692.3371189
2025-04-24,930409995.226952,1383194167.0895824,1228775168.1974378,1364187370.2182693,1017765727.3781898,1093272271.3354487,1004132582.4803947
2025-04-25,931122302.0153265,1376736983.6951,1229079703.0479035,1367055096.7028883,1015825011.0820647,1091632918.9368029,1014067965.238949
2025-04-28,929383593.3740044,1379247335.7465732,1226578677.6548362,1370086427.9297261,1018168683.8203967,1093131461.084761,1020756250.0648694
2025-04-29,930967970.4242733,1378806421.97268,1219628676.572411,1368441850.6507792,1012295400.7227569,1090545759.2361403,1024720468.8975778
2025-04-30,945972086.2667055,1398290361.6427484,1214635216.0692775,1371630469.7733865,1028774634.9591954,1113800017.7174816,1027410876.9885223
2025-05-02,947707088.9838002,1406953887.6432915,1212505137.2670472,1382928243.3150551,1020486486.0384258,1112280374.1707573,1034840747.7095577
2025-05-05,958868736.8953604,1428307528.814528,1213102939.2119303,1385963249.5305276,1017921635.5432683,1106169967.9810865,1037303779.6193248
2025-05-06,942197153.4025301,1417143886.284927,1209197477.9109306,1381099211.904486,1013899898.5542827,1101798454.7439873,1047361783.8984748
2025-05-07,945432058.5150915,1432008600.7677577,1216941356.6665993,1381114765.7575874,1024460212.2039847,1113263909.4842265,1051617358.5812083
2025-05-08,941308697.9866297,1424788491.1469808,1195984632.4362752,1357938223.8897104,1011804068.7477176,1099502290.0573416,1036665762.2032138
2025-05-09,939129679.3750547,1430099342.3578544,1191978717.4198496,1355732969.391353,1013068137.6092131,1100878510.4774153,1037432999.2749466
2025-05-14,965170774.3333725,1459675798.9472618,1238929483.188716,1398701370.9403086,1043128400.9994309,1133554897.4206078,1059763831.247878
2025-05-15,981884987.2562916,1489283727.5689802,1257451118.8118193,1426127094.0146701,1063924533.5633075,1156184025.2876124,1068916408.3014919
2025-05-16,998980999.91026,1513373849.0882034,1274656984.2711632,1449849143.8522794,1084462211.756384,1178509232.9539208,1078992650.122399
2025-05-19,993218741.1205515,1503501324.7948236,1287400162.9625452,1464432298.5142171,1083177308.0435894,1177113337.0567458,1084240688.1039333
2025-05-20,976736303.0009772,1476448921.0792584,1270413120.5140276,1439318998.8741693,1061603878.068744,1153666391.591716,1077182240.4894185
2025-05-21,981437112.733275,1493663693.640382,1286801635.1087723,1455601123.3761778,1075532242.872896,1168804791.0788865,1084448714.6981244
2025-05-22,977248799.6760305,1487656375.44413,1290578341.120397,1456090498.9846132,1070043629.1182903,1162839235.7930455,1088171619.7161171
2025-05-23,977394823.0867801,1496925321.7910352,1294146937.0421584,1453524940.9151595,1075383848.5897253,1168638116.8350942,1095335340.9456537
2025-05-26,977587074.4050478,1500686179.5741425,1299417409.3178465,1463617750.513155,1074324026.0549395,1167495357.0916328,1091416567.6946414
2025-05-27,997739185.7625396,1531740600.568367,1299312148.4355047,1464994979.3997154,1073678526.9822559,1166783908.6521838,1093028069.5043097
2025-05-28,989223831.2423302,1525462114.1546586,1305831512.7525957,1472142205.6017878,1079765329.792773,1173377935.4893045,1089513487.6259022
2025-06-02,964934167.2124738,1476147336.3857536,1277703845.2633908,1436177555.3374133,1050950589.9878128,1142057137.078062,1072698177.5802786
2025-06-03,953293493.4204618,1476497255.923872,1273790021.7021143,1425432880.2739668,1043541273.6153375,1136052214.7591894,1069624039.7489448
2025-06-04,935077453.149485,1465961857.7269013,1261842358.272235,1416094038.9719589,1023601890.2038505,1138664502.9405057,1073300683.6854069
2025-06-05,942699248.3886123,1475774527.9896355,1270151502.5905883,1429116107.1833537,1031953403.6884544,1145203284.357427,1080040122.5918663
2025-06-10,955377873.7643584,1490778274.7422788,1289669648.3828688,1452793114.7558522,1045836391.6859424,1159752822.527894,1097853011.3443441
2025-06-11,970949042.6171134,1524884674.8649888,1298985632.265814,1465436648.99967,1062876883.8512331,1169425783.2213726,1096594472.6903934
2025-06-12,966726873.8146822,1511963380.3726444,1290004452.0607252,1458729956.213038,1058256820.9179741,1157780871.0296228,1093848462.3379936
2025-06-13,963626411.4592301,1512811895.5000966,1292145953.9892094,1457979306.1425242,1054864173.2350721,1163738198.9315953,1088032539.9261305
2025-06-16,961041324.6844867,1502193735.7239656,1293584536.8899062,1452944232.3905106,1052022116.3392951,1156768315.755906,1080672653.9181802
2025-06-17,964243922.1193125,1493237585.0527275,1289612477.1084313,1445936976.8766444,1052222908.3385803,1148616885.7488925,1086481904.0586686
2025-06-18,960073542.369189,1484232259.488374,1281774681.4679508,1440505748.5441067,1042782102.3021251,1141160733.0090566,1079184440.8562453
2025-06-19,943449366.9526526,1452058149.5284994,1258029342.7049859,1406316843.8664265,1017881603.0618684,1118830590.8868558,1058057138.3665984
2025-06-20,926680173.0383551,1435458351.2675085,1242511073.605818,1394688938.6821117,1002823901.997746,1114047196.1834354,1048719368.7141645
2025-06-23,908582637.5477176,1417845594.7252185,1223091345.0844302,1373275446.8501337,990574056.2625499,1098661572.823363,1030499916.2259262
2025-06-24,908546561.0135133,1409150711.68091,1221337452.4321346,1391507114.9492283,1001817094.4339411,1112347105.2915561,1042954748.6555374
2025-06-25,899892341.220829,1389964039.9950483,1208097450.6114836,1383849219.1300206,995044458.8913434,1107181439.2821765,1037332766.93163
2025-06-26,900476741.2365563,1402030593.1415162,1208716655.5695076,1401572459.488487,1007705228.4528213,1113225222.2444694,1047240793.3775483
2025-06-30,920761377.5754288,1439986747.8759267,1231711057.2051463,1408969464.4251208,1025261457.2394241,1115019446.6894026,1051838136.6273596
2025-07-01,897733493.5890303,1438942432.2269793,1218221080.8637729,1395207768.1361678,1013869379.9910771,1103498980.7545314,1049967676.5520074
2025-07-02,896393705.7147596,1419217365.6160412,1214183501.8780818,1406639295.8650317,1014421286.7963796,1107610641.4270082,1044787992.2838889
2025-07-03,899616775.4619622,1429544629.1552932,1215917568.6363938,1411231732.2821894,1020930092.8826905,1107409676.7154653,1044302992.2913026
2025-07-04,901562205.9737282,1409615159.5544212,1222544835.0050585,1408707947.7136948,1028682509.0131481,1103472550.2251976,1042350611.5507398
2025-07-07,901647862.0532072,1404333386.593485,1221656109.5573602,1414738154.181003,1030373854.387537,1109133716.9295905,1047777095.7233707
2025-07-08,894265671.8264117,1396919723.5968664,1217987195.7782264,1406006651.6816907,1031864285.4381782,1104212297.5039713,1048302425.8895992
2025-07-09,900878594.868198,1407626430.4779918,1225401929.0930393,1420440303.7408342,1042405529.2264796,1116357903.2185068,1054304282.2637683
2025-07-10,906461981.1748532,1411111729.5257707,1242442899.951936,1427189270.6664762,1061113214.4863906,1129606418.9768333,1063634193.4632499
2025-07-11,915101885.31177,1417414696.608435,1258116294.5300138,1439353863.4499283,1075918852.4698298,1142800708.273326,1070021262.3047806
2025-07-14,897598205.8103266,1421741835.149537,1234907331.6404896,1438048572.3392274,1070037083.3903651,1138418309.6584976,1077569232.2291467
2025-07-15,897856550.0411125,1398034660.1641164,1234029451.3798475,1429861994.8245647,1070886097.7328019,1132807663.1379344,1084147053.8956428
2025-07-16,895874654.1384289,1390375925.9935746,1241520343.1989818,1432726943.812193,1076759640.1565993,1137385027.879004,1091973035.1272848
2025-07-17,902729882.850244,1410419691.8186398,1245069572.1474571,1446688108.4899616,1077982477.8813186,1146491187.5526168,1106397447.9303358
2025-07-18,909882892.4491234,1441662601.3674064,1252097043.9122293,1452869296.7298987,1075507488.5180764,1143809361.6460862,1110177141.3913615
2025-07-21,912445475.3468659,1447249892.8488479,1251390213.0543447,1464648054.7767146,1086485787.9554324,1159781229.6121376,1123276663.5084584
2025-07-22,907142034.6061255,1441872095.9133039,1242729870.3104544,1459589495.0518262,1086409198.4549165,1168786251.0152946,1115160364.3356717
2025-07-23,916788628.3042507,1458993974.8425536,1272743894.4318159,1493845301.738594,1117619268.421529,1201730796.328029,1134062464.3218822
2025-07-24,932049799.2500226,1468877277.4189315,1296298612.4713225,1504673970.508992,1128860703.394698,1202827809.0086339,1143426181.6963286
2025-07-25,922578902.810567,1451277597.4290047,1272898439.6662045,1492923804.9985542,1119204881.3590343,1189081459.2354505,1145339418.444827
2025-07-28,926800742.7244776,1452843112.190165,1290580458.372579,1507476360.5100982,1124975524.9334128,1201070102.2212572,1156159692.6603534
2025-07-29,934136149.8642559,1467143729.7512126,1290228013.832492,1509893983.0482142,1122204046.2949584,1199649794.5400362,1156636315.245547
2025-07-30,929697452.429165,1459185024.0956817,1287755811.1455173,1516993658.7900486,1120865378.2223225,1204209837.6938543,1146308899.4755595
2025-07-31,939683960.5534837,1434819855.8214607,1271822370.2493484,1518025823.6590374,1111647490.8885908,1197668004.9390645,1136356168.8114314
2025-08-01,951122130.5739441,1445444227.9320736,1264380611.3791344,1516625864.0836,1106228969.4552994,1199706045.2865314,1144468687.030439
